"GEOID","NAME","TOT_POP","WNH","BNH","i2","i3","i4","i5","i6","i7","i8","i9","i10","i11","i12","i13","i14","i15","i16","i17"
"01035","Conecuh County, Alabama",9650.919170499,4198.78773879956,4236.23503493956,491.358363965638,432.608994361051,363.177921191993,287.643017414667,205.241304203038,201.42641007287,251.783012591088,116.735760383141,232.708541940248,286.1170597626,294.509826848969,199.900452420803,146.491934598451,36.6229836496128,32.0451106934112,19.8374494768736
"01037","Coosa County, Alabama",5830.909535466,3582.16424369865,1391.52110957947,156.484473156276,247.500952441049,168.194195637358,166.597415299029,155.9522130435,232.597669283308,113.371404021384,78.242236578138,167.661935524581,196.936241727286,169.258715862911,191.081380486745,56.4195719543036,20.7581443982815,80.9035371420203,35.6614275560221
"01039","Covington County, Alabama",39238.75727177,30091.344253533,5885.14969635645,1588.62635720085,1008.18683893457,1145.19148198481,1076.16624197477,1242.45432018078,1220.49174381395,787.515238296405,764.506824959724,625.410507969788,1421.29244202499,1557.25124810537,1495.54686688427,918.244859527548,447.618223095433,448.664060065282,238.450829125605
"01041","Crenshaw County, Alabama",14785.325952945,8986.01895141635,4371.54479598823,570.470891737024,634.448935670148,354.011843096621,439.315901674119,387.067165795401,247.381769874747,284.702295502403,317.757618201184,282.569694037965,476.636427301775,456.376713389619,495.829840481712,443.581104602994,122.624584205155,89.5692615063739,110.895276150749
"01043","Cullman County, Alabama",100193.93095399,92019.6112060632,1420.72040748943,3533.02467569667,2468.57989315425,2786.19648149352,2404.81131171162,2382.73757198148,2087.19472337235,2946.844253974,2090.87367999404,1608.9303625526,3167.58165127543,3643.39337434738,3725.55673889847,2651.30140536487,929.549706413772,998.223563351993,710.038627986245
"01045","Dale County, Alabama",44118.37740897,24391.7305602945,11860.2711791973,1781.95620697053,1128.12565884901,1210.30108292986,1046.84344589948,892.317920182233,754.763405959947,867.308008505454,771.734417454904,895.890764707487,1554.18736848557,1715.85858325332,1650.65417066743,1037.91133458634,702.957160343761,504.664289192154,299.225728990038
"01047","Dallas County, Alabama",26742.608545782,5836.36403654953,18923.550651566,2039.40687916306,885.842756393221,968.521413656588,956.710176904678,546.597789685595,799.883200032101,509.195539971214,422.579803790544,422.579803790544,631.901166227164,652.898920452781,847.128147039739,499.352842677956,302.498896812796,161.420235609431,171.91911272224
"01049","DeKalb County, Alabama",77825.23773385,59312.1693115305,1726.80145073089,2925.25123150522,1977.49606793458,2220.17386068277,1974.21663830285,1822.26973203259,1847.41202587587,1504.16505775455,1427.64503301413,1141.24151184284,2627.91627822816,2615.89170291181,2731.76488323301,1597.08223065363,470.051580548298,439.443570652129,533.453886761789
"01051","Elmore County, Alabama",107709.82672836,68844.6206665064,29813.5933838027,2464.36317188323,1771.46883159658,1837.96540935922,2020.16603242883,1844.61506713548,2097.30206263349,2006.86671687631,1744.87020049153,1703.64232227869,3097.41059218351,3875.42055200633,5525.86561207492,3792.96479558067,2279.50268570311,1380.46895435229,1278.06422459783
"01053","Escambia County, Alabama",38928.752169122,21605.92504879,13546.9533233937,1859.46592721917,1239.64395147944,1116.50736531412,1125.82021636864,724.332859796002,771.931876296882,791.592339634203,709.846202600082,515.311091683442,1042.00455687796,1109.26403671616,1136.16782865144,766.758070155482,285.594099005281,283.524576548721,207.987006884281
"01055","Etowah County, Alabama",104264.38338279,72895.436553937,18758.2749328838,3191.6636770301,2807.49129905372,3231.09189476978,3011.70924734642,2375.80286380131,2043.19046286912,2225.16685243688,2070.48692130429,1541.74441161574,3410.03534451141,3921.59119518522,4402.81764759774,2438.48362020798,1188.9124118427,838.102371953738,791.597294619755
"01057","Fayette County, Alabama",14360.784138684,10841.836959831,2142.77115250612,659.542526631042,525.047580023927,410.382016570426,464.697283469453,415.554899132238,383.65545666773,394.001221791354,220.709655970649,272.43848158877,502.631755589408,489.699549184878,656.956085350136,236.228303656086,126.735622764396,140.529976262562,97.4226215807944
"01059","Franklin County, Alabama",36302.229346757,22236.8527221675,1059.94422673845,1103.80346317305,849.168217493253,1257.04548885365,1119.93420271837,615.27249408602,843.407239084207,918.299958401794,902.169218856468,581.858819313558,1083.06394090049,1356.13431748922,1333.09040385304,714.361322721596,145.176655907937,283.440137725021,182.046917725826
"01061","Geneva County, Alabama",28551.21004965,22405.620147722,2340.3018302923,1098.12346344808,913.31207821024,1069.11237390493,933.727289370234,576.998336469293,570.551427681926,654.36124191769,604.934941214547,526.497550968256,751.064873728186,1236.73200237645,1254.99824394066,712.383421003987,265.397745079917,163.321689279949,157.949265290477
"01063","Greene County, Alabama",5733.634829699,618.130800246699,4461.44873809782,456.244937227894,331.936670089219,190.158051893217,126.324076876059,122.964393980419,71.8972139666932,50.395243434598,97.4308039735562,106.837916081348,166.640271623737,102.134360027452,90.7114381822765,43.6758776433183,27.5493997442469,33.5968289563987,14.1106681616874
"01065","Hale County, Alabama",11928.761679112,4740.36086654961,5997.6162872295,645.95895187989,505.948144575874,258.542683942074,318.206380236399,320.592928088172,223.53998211607,266.497843447984,152.739062513471,185.355216487702,342.86737470472,427.987581417956,371.505948925996,190.923828141839,79.5515950590997,110.576717132149,105.008105478012
"01067","Henry County, Alabama",18533.660036099,13842.9903564456,2947.4385147197,597.92988544282,545.935982360836,613.094773841732,359.624496317058,301.131355349826,495.025285593059,333.627544776066,349.875639489186,446.281001453699,667.255089552132,751.745182060357,665.088676923716,410.535193084835,310.880212177698,278.384022751458,160.314534502785
"01069","Houston County, Alabama",138953.40103912,81506.7518310942,43935.9057921969,4655.44879187431,3657.08993398383,3803.90741308537,3217.97220103468,2880.29199910114,3250.00510556592,3091.17528726517,2939.01899074175,2232.96038669889,4157.60406728454,4768.89866208914,5780.6045635343,3248.67040121046,1845.89612361301,1537.57941749977,1733.78095775365
